Source,Target
Clown,Andy Powers
Clown,Laura Allen
Clown,Peter Stormare
Clown,Christian Distefano
Star Trek Into Darkness,Chris Pine
Star Trek Into Darkness,Zachary Quinto
Star Trek Into Darkness,Zoe Saldana
Star Trek Into Darkness,Benedict Cumberbatch
Zombieland,Jesse Eisenberg
Zombieland,Emma Stone
Zombieland,Woody Harrelson
Zombieland,Abigail Breslin
Slumdog Millionaire,Dev Patel
Slumdog Millionaire,Freida Pinto
Slumdog Millionaire,Saurabh Shukla
Slumdog Millionaire,Anil Kapoor
The Twilight Saga: Breaking Dawn - Part 2,Kristen Stewart
The Twilight Saga: Breaking Dawn - Part 2,Robert Pattinson
The Twilight Saga: Breaking Dawn - Part 2,Taylor Lautner
The Twilight Saga: Breaking Dawn - Part 2,Peter Facinelli
The Amazing Spider-Man,Andrew Garfield
The Amazing Spider-Man,Emma Stone
The Amazing Spider-Man,Rhys Ifans
The Amazing Spider-Man,Irrfan Khan
The Maze Runner,Dylan O'Brien
The Maze Runner,Kaya Scodelario
The Maze Runner,Will Poulter
The Maze Runner,Thomas Brodie-Sangster
Wanted,Angelina Jolie
Wanted,James McAvoy
Wanted,Morgan Freeman
Wanted,Terence Stamp
Black Mass,Johnny Depp
Black Mass,Benedict Cumberbatch
Black Mass,Dakota Johnson
Black Mass,Joel Edgerton
Creed,Michael B. Jordan
Creed,Sylvester Stallone
Creed,Tessa Thompson
Creed,Phylicia Rashad
The Expendables 3,Sylvester Stallone
The Expendables 3,Jason Statham
The Expendables 3,Jet Li
The Expendables 3,Antonio Banderas
What We Do in the Shadows,Jemaine Clement
What We Do in the Shadows,Taika Waititi
What We Do in the Shadows,Cori Gonzalez-Macuer
What We Do in the Shadows,Jonny Brugh
Southpaw,Jake Gyllenhaal
Southpaw,Rachel McAdams
Southpaw,Oona Laurence
Southpaw,Forest Whitaker
Bridge of Spies,Tom Hanks
Bridge of Spies,Mark Rylance
Bridge of Spies,Alan Alda
Bridge of Spies,Amy Ryan
The Lego Movie,Chris Pratt
The Lego Movie,Will Ferrell
The Lego Movie,Elizabeth Banks
The Lego Movie,Will Arnett
Everest,Jason Clarke
Everest,Ang Phula Sherpa
Everest,Thomas M. Wright
Everest,Martin Henderson
Pixels,Adam Sandler
Pixels,Kevin James
Pixels,Michelle Monaghan
Pixels,Peter Dinklage
Robin Hood,Russell Crowe
Robin Hood,Cate Blanchett
Robin Hood,Matthew Macfadyen
Robin Hood,Max von Sydow
The Wolverine,Hugh Jackman
The Wolverine,Will Yun Lee
The Wolverine,Tao Okamoto
The Wolverine,Rila Fukushima
John Carter,Taylor Kitsch
John Carter,Lynn Collins
John Carter,Willem Dafoe
John Carter,Samantha Morton
The Gunman,Sean Penn
The Gunman,Idris Elba
The Gunman,Jasmine Trinca
The Gunman,Javier Bardem
Steve Jobs,Michael Fassbender
Steve Jobs,Kate Winslet
Steve Jobs,Seth Rogen
Steve Jobs,Jeff Daniels
Grown Ups 2,Adam Sandler
Grown Ups 2,Kevin James
Grown Ups 2,Chris Rock
Grown Ups 2,David Spade
The Age of Adaline,Blake Lively
The Age of Adaline,Michiel Huisman
The Age of Adaline,Harrison Ford
The Age of Adaline,Kathy Baker
The Incredible Hulk,Edward Norton
The Incredible Hulk,Liv Tyler
The Incredible Hulk,Tim Roth
The Incredible Hulk,William Hurt
Couples Retreat,Vince Vaughn
Couples Retreat,Malin Akerman
Couples Retreat,Jon Favreau
Couples Retreat,Jason Bateman
Absolutely Anything,Simon Pegg
Absolutely Anything,Kate Beckinsale
Absolutely Anything,Sanjeev Bhaskar
Absolutely Anything,Rob Riggle
Magic Mike,Channing Tatum
Magic Mike,Alex Pettyfer
Magic Mike,Olivia Munn
Magic Mike,Matthew McConaughey
Minions,Sandra Bullock
Minions,Jon Hamm
Minions,Michael Keaton
Minions,Pierre Coffin
Bronson,Tom Hardy
Bronson,Kelly Adams
Bronson,Luing Andrews
Bronson,Katy Barker
Despicable Me,Steve Carell
Despicable Me,Jason Segel
Despicable Me,Russell Brand
Despicable Me,Julie Andrews
The Best of Me,James Marsden
The Best of Me,Michelle Monaghan
The Best of Me,Luke Bracey
The Best of Me,Liana Liberato
The Invitation,Logan Marshall-Green
The Invitation,Emayatzy Corinealdi
The Invitation,Michiel Huisman
The Invitation,Tammy Blanchard
Zero Dark Thirty,Jessica Chastain
Zero Dark Thirty,Joel Edgerton
Zero Dark Thirty,Chris Pratt
Zero Dark Thirty,Mark Strong
Tangled,Mandy Moore
Tangled,Zachary Levi
Tangled,Donna Murphy
Tangled,Ron Perlman
The Hunger Games: Mockingjay - Part 2,Jennifer Lawrence
The Hunger Games: Mockingjay - Part 2,Josh Hutcherson
The Hunger Games: Mockingjay - Part 2,Liam Hemsworth
The Hunger Games: Mockingjay - Part 2,Woody Harrelson
Vacation,Ed Helms
Vacation,Christina Applegate
Vacation,Skyler Gisondo
Vacation,Steele Stebbins
Taken,Liam Neeson
Taken,Maggie Grace
Taken,Famke Janssen
Taken,Leland Orser
Pitch Perfect 2,Anna Kendrick
Pitch Perfect 2,Rebel Wilson
Pitch Perfect 2,Hailee Steinfeld
Pitch Perfect 2,Brittany Snow
Monsters University,Billy Crystal
Monsters University,John Goodman
Monsters University,Steve Buscemi
Monsters University,Helen Mirren
Tusk,Justin Long
Tusk,Michael Parks
Tusk,Haley Joel Osment
Tusk,Genesis Rodriguez
Atonement,Keira Knightley
Atonement,James McAvoy
Atonement,Brenda Blethyn
Atonement,Saoirse Ronan
Harry Potter and the Deathly Hallows: Part 1,Daniel Radcliffe
Harry Potter and the Deathly Hallows: Part 1,Emma Watson
Harry Potter and the Deathly Hallows: Part 1,Rupert Grint
Harry Potter and the Deathly Hallows: Part 1,Bill Nighy
Shame,Michael Fassbender
Shame,Carey Mulligan
Shame,James Badge Dale
Shame,Lucy Walters
Hanna,Saoirse Ronan
Hanna,Cate Blanchett
Hanna,Eric Bana
Hanna,Vicky Krieps
The Babysitters,Lauren Birkell
The Babysitters,Paul Borghese
The Babysitters,Chira Cassel
The Babysitters,Anthony Cirillo
300: Rise of an Empire,Sullivan Stapleton
300: Rise of an Empire,Eva Green
300: Rise of an Empire,Lena Headey
300: Rise of an Empire,Hans Matheson
The Curious Case of Benjamin Button,Brad Pitt
The Curious Case of Benjamin Button,Cate Blanchett
The Curious Case of Benjamin Button,Tilda Swinton
The Curious Case of Benjamin Button,Julia Ormond
Sin City: A Dame to Kill For,Mickey Rourke
Sin City: A Dame to Kill For,Jessica Alba
Sin City: A Dame to Kill For,Josh Brolin
Sin City: A Dame to Kill For,Joseph Gordon-Levitt
The Bourne Ultimatum,Matt Damon
The Bourne Ultimatum,Edgar Ram��__rez
The Bourne Ultimatum,Joan Allen
The Bourne Ultimatum,Julia Stiles
Srpski film,Srdjan 'Zika' Todorovic
Srpski film,Sergej Trifunovic
Srpski film,Jelena Gavrilovic
Srpski film,Slobodan Bestic
3 Idiots,Aamir Khan
3 Idiots,Madhavan
3 Idiots,Mona Singh
3 Idiots,Sharman Joshi
World War Z,Brad Pitt
World War Z,Mireille Enos
World War Z,Daniella Kertesz
World War Z,James Badge Dale
Mission: Impossible - Ghost Protocol,Tom Cruise
Mission: Impossible - Ghost Protocol,Jeremy Renner
Mission: Impossible - Ghost Protocol,Simon Pegg
Mission: Impossible - Ghost Protocol,Paula Patton
Filth,James McAvoy
Filth,Jamie Bell
Filth,Eddie Marsan
Filth,Imogen Poots
The Longest Ride,Scott Eastwood
The Longest Ride,Britt Robertson
The Longest Ride,Alan Alda
The Longest Ride,Jack Huston
The imposible,Naomi Watts
The imposible,Ewan McGregor
The imposible,Tom Holland
The imposible,Oaklee Pendergast
Kick-Ass 2,Aaron Taylor-Johnson
Kick-Ass 2,Chlo��_��_ Grace Moretz
Kick-Ass 2,Christopher Mintz-Plasse
Kick-Ass 2,Jim Carrey
Oz the Great and Powerful,James Franco
Oz the Great and Powerful,Michelle Williams
Oz the Great and Powerful,Rachel Weisz
Oz the Great and Powerful,Mila Kunis
Brooklyn,Saoirse Ronan
Brooklyn,Emory Cohen
Brooklyn,Domhnall Gleeson
Brooklyn,Jim Broadbent
Coraline,Dakota Fanning
Coraline,Teri Hatcher
Coraline,John Hodgman
Coraline,Jennifer Saunders
Blue Valentine,Ryan Gosling
Blue Valentine,Michelle Williams
Blue Valentine,John Doman
Blue Valentine,Faith Wladyka
Silent Hill,Radha Mitchell
Silent Hill,Laurie Holden
Silent Hill,Sean Bean
Silent Hill,Deborah Kara Unger
Dredd,Karl Urban
Dredd,Olivia Thirlby
Dredd,Lena Headey
Dredd,Rachel Wood
Big Hero 6,Ryan Potter
Big Hero 6,Scott Adsit
Big Hero 6,Jamie Chung
Big Hero 6,T.J. Miller
Carrie,Chlo��_��_ Grace Moretz
Carrie,Julianne Moore
Carrie,Gabriella Wilde
Carrie,Portia Doubleday
Iron Man 2,Robert Downey Jr.
Iron Man 2,Mickey Rourke
Iron Man 2,Gwyneth Paltrow
Iron Man 2,Don Cheadle
Demolition,Jake Gyllenhaal
Demolition,Naomi Watts
Demolition,Chris Cooper
Demolition,Judah Lewis
Pandorum,Dennis Quaid
Pandorum,Ben Foster
Pandorum,Cam Gigandet
Pandorum,Antje Traue
Olympus Has Fallen,Gerard Butler
Olympus Has Fallen,Aaron Eckhart
Olympus Has Fallen,Morgan Freeman
Olympus Has Fallen,Angela Bassett
I Am Number Four,Alex Pettyfer
I Am Number Four,Timothy Olyphant
I Am Number Four,Dianna Agron
I Am Number Four,Teresa Palmer
Jagten,Mads Mikkelsen
Jagten,Thomas Bo Larsen
Jagten,Annika Wedderkopp
Jagten,Lasse Fogelstr��_��_m
The Proposal,Sandra Bullock
The Proposal,Ryan Reynolds
The Proposal,Mary Steenburgen
The Proposal,Craig T. Nelson
Get Hard,Will Ferrell
Get Hard,Kevin Hart
Get Hard,Alison Brie
Get Hard,T.I.
Just Go with It,Adam Sandler
Just Go with It,Jennifer Aniston
Just Go with It,Brooklyn Decker
Just Go with It,Nicole Kidman
Revolutionary Road,Leonardo DiCaprio
Revolutionary Road,Kate Winslet
Revolutionary Road,Christopher Fitzgerald
Revolutionary Road,Jonathan Roumie
The Town,Ben Affleck
The Town,Rebecca Hall
The Town,Jon Hamm
The Town,Jeremy Renner
Predestination,Ethan Hawke
Predestination,Sarah Snook
Predestination,Noah Taylor
Predestination,Madeleine West
Goosebumps,Jack Black
Goosebumps,Dylan Minnette
Goosebumps,Odeya Rush
Goosebumps,Ryan Lee
Sherlock Holmes: A Game of Shadows,Robert Downey Jr.
Sherlock Holmes: A Game of Shadows,Jude Law
Sherlock Holmes: A Game of Shadows,Jared Harris
Sherlock Holmes: A Game of Shadows,Rachel McAdams
Salt,Angelina Jolie
Salt,Liev Schreiber
Salt,Chiwetel Ejiofor
Salt,Daniel Olbrychski
Enemy,Jake Gyllenhaal
Enemy,M�lanie Laurent
Enemy,Sarah Gadon
Enemy,Isabella Rossellini
District 9,Sharlto Copley
District 9,David James
District 9,Jason Cope
District 9,Nathalie Boltt
The Other Guys,Will Ferrell
The Other Guys,Mark Wahlberg
The Other Guys,Derek Jeter
The Other Guys,Eva Mendes
American Gangster,Denzel Washington
American Gangster,Russell Crowe
American Gangster,Chiwetel Ejiofor
American Gangster,Josh Brolin
Marie Antoinette,Kirsten Dunst
Marie Antoinette,Jason Schwartzman
Marie Antoinette,Rip Torn
Marie Antoinette,Judy Davis
Harry Potter and the Half-Blood Prince,Daniel Radcliffe
Harry Potter and the Half-Blood Prince,Emma Watson
Harry Potter and the Half-Blood Prince,Rupert Grint
Harry Potter and the Half-Blood Prince,Michael Gambon
Argo,Ben Affleck
Argo,Bryan Cranston
Argo,John Goodman
Argo,Alan Arkin
The Lives of Others,Ulrich M��__he
The Lives of Others,Martina Gedeck
The Lives of Others,Sebastian Koch
The Lives of Others,Ulrich Tukur
Macbeth,Michael Fassbender
Macbeth,Marion Cotillard
Macbeth,Jack Madigan
Macbeth,Frank Madigan
Forgetting Sarah Marshall,Kristen Bell
Forgetting Sarah Marshall,Jason Segel
Forgetting Sarah Marshall,Paul Rudd
Forgetting Sarah Marshall,Mila Kunis
The Giver,Brenton Thwaites
The Giver,Jeff Bridges
The Giver,Meryl Streep
The Giver,Taylor Swift
Moonrise Kingdom,Jared Gilman
Moonrise Kingdom,Kara Hayward
Moonrise Kingdom,Bruce Willis
Moonrise Kingdom,Bill Murray
Hairspray,John Travolta
Hairspray,Queen Latifah
Hairspray,Nikki Blonsky
Hairspray,Michelle Pfeiffer
Safe Haven,Julianne Hough
Safe Haven,Josh Duhamel
Safe Haven,Cobie Smulders
Safe Haven,David Lyons
Focus,Will Smith
Focus,Margot Robbie
Focus,Rodrigo Santoro
Focus,Adrian Martinez
Ratatouille,Brad Garrett
Ratatouille,Lou Romano
Ratatouille,Patton Oswalt
Ratatouille,Ian Holm
Stake Land,Connor Paolo
Stake Land,Nick Damici
Stake Land,Kelly McGillis
Stake Land,Gregory Jones
The Book of Eli,Denzel Washington
The Book of Eli,Mila Kunis
The Book of Eli,Ray Stevenson
The Book of Eli,Gary Oldman
Cloverfield,Mike Vogel
Cloverfield,Jessica Lucas
Cloverfield,Lizzy Caplan
Cloverfield,T.J. Miller
Point Break,Edgar Ram��__rez
Point Break,Luke Bracey
Point Break,Ray Winstone
Point Break,Teresa Palmer
Under the Skin,Scarlett Johansson
Under the Skin,Jeremy McWilliams
Under the Skin,Lynsey Taylor Mackay
Under the Skin,Dougie McConnell
I Am Legend,Will Smith
I Am Legend,Alice Braga
I Am Legend,Charlie Tahan
I Am Legend,Salli Richardson-Whitfield
Men in Black 3,Will Smith
Men in Black 3,Tommy Lee Jones
Men in Black 3,Josh Brolin
Men in Black 3,Jemaine Clement
Super 8,Elle Fanning
Super 8,AJ Michalka
Super 8,Kyle Chandler
Super 8,Joel Courtney
Law Abiding Citizen,Gerard Butler
Law Abiding Citizen,Jamie Foxx
Law Abiding Citizen,Leslie Bibb
Law Abiding Citizen,Colm Meaney
Up,Edward Asner
Up,Jordan Nagai
Up,John Ratzenberger
Up,Christopher Plummer
Maze Runner: The Scorch Trials,Dylan O'Brien
Maze Runner: The Scorch Trials,Kaya Scodelario
Maze Runner: The Scorch Trials,Thomas Brodie-Sangster
Maze Runner: The Scorch Trials,Giancarlo Esposito
Carol,Cate Blanchett
Carol,Rooney Mara
Carol,Sarah Paulson
Carol,Kyle Chandler
Youth,Michael Caine
Youth,Harvey Keitel
Youth,Rachel Weisz
Youth,Jane Fonda
Mr. Nobody,Jared Leto
Mr. Nobody,Sarah Polley
Mr. Nobody,Diane Kruger
Mr. Nobody,Linh Dan Pham
Savages,Aaron Taylor-Johnson
Savages,Taylor Kitsch
Savages,Blake Lively
Savages,Benicio Del Toro
(500) Days of Summer,Zooey Deschanel
(500) Days of Summer,Joseph Gordon-Levitt
(500) Days of Summer,Geoffrey Arend
(500) Days of Summer,Chlo��_��_ Grace Moretz
Movie 43,Emma Stone
Movie 43,Stephen Merchant
Movie 43,Richard Gere
Movie 43,Liev Schreiber
Gravity,Sandra Bullock
Gravity,George Clooney
Gravity,Ed Harris
Gravity,Orto Ignatiussen
The Boy in the Striped Pyjamas,Asa Butterfield
The Boy in the Striped Pyjamas,David Thewlis
The Boy in the Striped Pyjamas,Rupert Friend
The Boy in the Striped Pyjamas,Zac Mattoon O'Brien
Shooter,Mark Wahlberg
Shooter,Michael Pe�a
Shooter,Rhona Mitra
Shooter,Danny Glover
The Happening,Mark Wahlberg
The Happening,Zooey Deschanel
The Happening,John Leguizamo
The Happening,Ashlyn Sanchez
Bone Tomahawk,Kurt Russell
Bone Tomahawk,Patrick Wilson
Bone Tomahawk,Matthew Fox
Bone Tomahawk,Richard Jenkins
Magic Mike XXL,Channing Tatum
Magic Mike XXL,Joe Manganiello
Magic Mike XXL,Matt Bomer
Magic Mike XXL,Adam Rodriguez
Easy A,Emma Stone
Easy A,Amanda Bynes
Easy A,Penn Badgley
Easy A,Dan Byrd
Exodus: Gods and Kings,Christian Bale
Exodus: Gods and Kings,Joel Edgerton
Exodus: Gods and Kings,Ben Kingsley
Exodus: Gods and Kings,Sigourney Weaver
Chappie,Sharlto Copley
Chappie,Dev Patel
Chappie,Hugh Jackman
Chappie,Sigourney Weaver
The Hobbit: The Desolation of Smaug,Ian McKellen
The Hobbit: The Desolation of Smaug,Martin Freeman
The Hobbit: The Desolation of Smaug,Richard Armitage
The Hobbit: The Desolation of Smaug,Ken Stott
Half of a Yellow Sun,Chiwetel Ejiofor
Half of a Yellow Sun,Thandie Newton
Half of a Yellow Sun,Anika Noni Rose
Half of a Yellow Sun,Joseph Mawle
The Counselor,Michael Fassbender
The Counselor,Pen�lope Cruz
The Counselor,Cameron Diaz
The Counselor,Javier Bardem
Trust,Clive Owen
Trust,Catherine Keener
Trust,Liana Liberato
Trust,Jason Clarke
Elysium,Matt Damon
Elysium,Jodie Foster
Elysium,Sharlto Copley
Elysium,Alice Braga
The Green Inferno,Lorenza Izzo
The Green Inferno,Ariel Levy
The Green Inferno,Aaron Burns
The Green Inferno,Kirby Bliss Blanton
Godzilla,Aaron Taylor-Johnson
Godzilla,Elizabeth Olsen
Godzilla,Bryan Cranston
Godzilla,Ken Watanabe
The Bourne Legacy,Jeremy Renner
The Bourne Legacy,Rachel Weisz
The Bourne Legacy,Edward Norton
The Bourne Legacy,Scott Glenn
A Good Year,Russell Crowe
A Good Year,Abbie Cornish
A Good Year,Albert Finney
A Good Year,Marion Cotillard
Deja Vu,Denzel Washington
Deja Vu,Paula Patton
Deja Vu,Jim Caviezel
Deja Vu,Val Kilmer
Lucy,Scarlett Johansson
Lucy,Morgan Freeman
Lucy,Min-sik Choi
Lucy,Amr Waked
Need for Speed,Aaron Paul
Need for Speed,Dominic Cooper
Need for Speed,Imogen Poots
Need for Speed,Scott Mescudi
Jack Reacher,Tom Cruise
Jack Reacher,Rosamund Pike
Jack Reacher,Richard Jenkins
Jack Reacher,Werner Herzog
The Ghost Writer,Ewan McGregor
The Ghost Writer,Pierce Brosnan
The Ghost Writer,Olivia Williams
The Ghost Writer,Jon Bernthal
Limitless,Bradley Cooper
Limitless,Anna Friel
Limitless,Abbie Cornish
Limitless,Robert De Niro
P.S. I Love You,Hilary Swank
P.S. I Love You,Gerard Butler
P.S. I Love You,Harry Connick Jr.
P.S. I Love You,Lisa Kudrow
Zipper,Patrick Wilson
Zipper,Lena Headey
Zipper,Ray Winstone
Zipper,Richard Dreyfuss
Alice in Wonderland,Mia Wasikowska
Alice in Wonderland,Johnny Depp
Alice in Wonderland,Helena Bonham Carter
Alice in Wonderland,Anne Hathaway
The Break-Up,Jennifer Aniston
The Break-Up,Vince Vaughn
The Break-Up,Jon Favreau
The Break-Up,Joey Lauren Adams
Fantastic Four,Miles Teller
Fantastic Four,Kate Mara
Fantastic Four,Michael B. Jordan
Fantastic Four,Jamie Bell
The Survivalist,Mia Goth
The Survivalist,Martin McCann
The Survivalist,Barry Ward
The Survivalist,Andrew Simpson
Colonia,Emma Watson
Colonia,Daniel Br��__hl
Colonia,Michael Nyqvist
Colonia,Richenda Carey
The Boy Next Door,Jennifer Lopez
The Boy Next Door,Ryan Guzman
The Boy Next Door,Kristin Chenoweth
The Boy Next Door,John Corbett
The Gift,Jason Bateman
The Gift,Rebecca Hall
The Gift,Joel Edgerton
The Gift,Allison Tolman
Dracula Untold,Luke Evans
Dracula Untold,Dominic Cooper
Dracula Untold,Sarah Gadon
Dracula Untold,Art Parkinson
In the Heart of the Sea,Chris Hemsworth
In the Heart of the Sea,Cillian Murphy
In the Heart of the Sea,Brendan Gleeson
In the Heart of the Sea,Ben Whishaw
Idiocracy,Luke Wilson
Idiocracy,Maya Rudolph
Idiocracy,Dax Shepard
Idiocracy,Terry Crews
The Expendables,Sylvester Stallone
The Expendables,Jason Statham
The Expendables,Jet Li
The Expendables,Dolph Lundgren
Evil Dead,Jane Levy
Evil Dead,Shiloh Fernandez
Evil Dead,Jessica Lucas
Evil Dead,Lou Taylor Pucci
Sinister,Ethan Hawke
Sinister,Juliet Rylance
Sinister,James Ransone
Sinister,Fred Dalton Thompson
Wreck-It Ralph,John C. Reilly
Wreck-It Ralph,Jack McBrayer
Wreck-It Ralph,Jane Lynch
Wreck-It Ralph,Sarah Silverman
Snow White and the Huntsman,Kristen Stewart
Snow White and the Huntsman,Chris Hemsworth
Snow White and the Huntsman,Charlize Theron
Snow White and the Huntsman,Sam Claflin
Pan,Levi Miller
Pan,Hugh Jackman
Pan,Garrett Hedlund
Pan,Rooney Mara
Transformers: Dark of the Moon,Shia LaBeouf
Transformers: Dark of the Moon,Rosie Huntington-Whiteley
Transformers: Dark of the Moon,Tyrese Gibson
Transformers: Dark of the Moon,Josh Duhamel
Juno,Ellen Page
Juno,Michael Cera
Juno,Jennifer Garner
Juno,Jason Bateman
The Other Woman,Cameron Diaz
The Other Woman,Leslie Mann
The Other Woman,Kate Upton
The Other Woman,Nikolaj Coster-Waldau
Enchanted,Amy Adams
Enchanted,Susan Sarandon
Enchanted,James Marsden
Enchanted,Patrick Dempsey
The Intern,Robert De Niro
The Intern,Anne Hathaway
The Intern,Rene Russo
The Intern,Anders Holm
Little Miss Sunshine,Steve Carell
Little Miss Sunshine,Toni Collette
Little Miss Sunshine,Greg Kinnear
Little Miss Sunshine,Abigail Breslin
Clash of the Titans,Sam Worthington
Clash of the Titans,Liam Neeson
Clash of the Titans,Ralph Fiennes
Clash of the Titans,Jason Flemyng
Tron,Jeff Bridges
Tron,Garrett Hedlund
Tron,Olivia Wilde
Tron,Bruce Boxleitner
The Hunger Games: Catching Fire,Jennifer Lawrence
The Hunger Games: Catching Fire,Josh Hutcherson
The Hunger Games: Catching Fire,Liam Hemsworth
The Hunger Games: Catching Fire,Philip Seymour Hoffman
All Good Things,Ryan Gosling
All Good Things,Kirsten Dunst
All Good Things,Frank Langella
All Good Things,Lily Rabe
The Last Airbender,Noah Ringer
The Last Airbender,Nicola Peltz
The Last Airbender,Jackson Rathbone
The Last Airbender,Dev Patel
Sex Tape,Jason Segel
Sex Tape,Cameron Diaz
Sex Tape,Rob Corddry
Sex Tape,Ellie Kemper
What to Expect When You're Expecting,Cameron Diaz
What to Expect When You're Expecting,Matthew Morrison
What to Expect When You're Expecting,J. Todd Smith
What to Expect When You're Expecting,Dennis Quaid
Moneyball,Brad Pitt
Moneyball,Robin Wright
Moneyball,Jonah Hill
Moneyball,Philip Seymour Hoffman
Ghost Rider,Nicolas Cage
Ghost Rider,Eva Mendes
Ghost Rider,Sam Elliott
Ghost Rider,Matt Long
Unbroken,Jack O'Connell
Unbroken,Miyavi
Unbroken,Domhnall Gleeson
Unbroken,Garrett Hedlund
Immortals,Henry Cavill
Immortals,Mickey Rourke
Immortals,John Hurt
Immortals,Stephen Dorff
Sunshine,Cillian Murphy
Sunshine,Rose Byrne
Sunshine,Chris Evans
Sunshine,Michelle Yeoh
Brave,Kelly Macdonald
Brave,Billy Connolly
Brave,Emma Thompson
Brave,Julie Walters
M��__n som hatar kvinnor,Michael Nyqvist
M��__n som hatar kvinnor,Noomi Rapace
M��__n som hatar kvinnor,Ewa Fr�_ling
M��__n som hatar kvinnor,Lena Endre
Adoration,Naomi Watts
Adoration,Robin Wright
Adoration,Xavier Samuel
Adoration,James Frecheville
The Drop,Tom Hardy
The Drop,Noomi Rapace
The Drop,James Gandolfini
The Drop,Matthias Schoenaerts
She's the Man,Amanda Bynes
She's the Man,Laura Ramsey
She's the Man,Channing Tatum
She's the Man,Vinnie Jones
Daddy's Home,Will Ferrell
Daddy's Home,Mark Wahlberg
Daddy's Home,Linda Cardellini
Daddy's Home,Thomas Haden Church
Let Me In,Kodi Smit-McPhee
Let Me In,Chlo��_��_ Grace Moretz
Let Me In,Richard Jenkins
Let Me In,Cara Buono
Never Back Down,Sean Faris
Never Back Down,Djimon Hounsou
Never Back Down,Amber Heard
Never Back Down,Cam Gigandet
Moon,Sam Rockwell
Moon,Kevin Spacey
Moon,Dominique McElligott
Moon,Rosie Shaw
Megamind,Will Ferrell
Megamind,Jonah Hill
Megamind,Brad Pitt
Megamind,Tina Fey
Gangster Squad,Sean Penn
Gangster Squad,Ryan Gosling
Gangster Squad,Emma Stone
Gangster Squad,Giovanni Ribisi
He's Just Not That Into You,Jennifer Aniston
He's Just Not That Into You,Jennifer Connelly
He's Just Not That Into You,Morgan Lily
He's Just Not That Into You,Trenton Rogers
The Rise of the Krays,Matt Vael
The Rise of the Krays,Simon Cotton
The Rise of the Krays,Kevin Leslie
The Rise of the Krays,Olivia Moyles
Winter's Bone,Jennifer Lawrence
Winter's Bone,John Hawkes
Winter's Bone,Garret Dillahunt
Winter's Bone,Isaiah Stone
Horrible Bosses,Jason Bateman
Horrible Bosses,Charlie Day
Horrible Bosses,Jason Sudeikis
Horrible Bosses,Steve Wiebe
Mommy,Anne Dorval
Mommy,Antoine-Olivier Pilon
Mommy,Suzanne Cl�ment
Mommy,Patrick Huard
Hellboy II: The Golden Army,Ron Perlman
Hellboy II: The Golden Army,Selma Blair
Hellboy II: The Golden Army,Doug Jones
Hellboy II: The Golden Army,John Alexander
Beautiful Creatures,Alice Englert
Beautiful Creatures,Viola Davis
Beautiful Creatures,Emma Thompson
Beautiful Creatures,Alden Ehrenreich
The Lovely Bones,Rachel Weisz
The Lovely Bones,Mark Wahlberg
The Lovely Bones,Saoirse Ronan
The Lovely Bones,Susan Sarandon
The Assassination of Jesse James by the Coward Robert Ford,Brad Pitt
The Assassination of Jesse James by the Coward Robert Ford,Casey Affleck
The Assassination of Jesse James by the Coward Robert Ford,Sam Shepard
The Assassination of Jesse James by the Coward Robert Ford,Mary-Louise Parker
Don Jon,Joseph Gordon-Levitt
Don Jon,Scarlett Johansson
Don Jon,Julianne Moore
Don Jon,Tony Danza
Mr. Right,Anna Kendrick
Mr. Right,Sam Rockwell
Mr. Right,Tim Roth
Mr. Right,James Ransone
The Secret Life of Walter Mitty,Ben Stiller
The Secret Life of Walter Mitty,Kristen Wiig
The Secret Life of Walter Mitty,Jon Daly
The Secret Life of Walter Mitty,Kathryn Hahn
Dope,Shameik Moore
Dope,Tony Revolori
Dope,Kiersey Clemons
Dope,Kimberly Elise
Underworld Awakening,Kate Beckinsale
Underworld Awakening,Michael Ealy
Underworld Awakening,India Eisley
Underworld Awakening,Stephen Rea
Antichrist,Willem Dafoe
Antichrist,Charlotte Gainsbourg
Antichrist,Storm Acheche Sahlstr��_��_m
Friday the 13th,Jared Padalecki
Friday the 13th,Amanda Righetti
Friday the 13th,Derek Mears
Friday the 13th,Danielle Panabaker
Taken 3,Liam Neeson
Taken 3,Forest Whitaker
Taken 3,Maggie Grace
Taken 3,Famke Janssen
Total Recall,Colin Farrell
Total Recall,Bokeem Woodbine
Total Recall,Bryan Cranston
Total Recall,Kate Beckinsale
X-Men: The Last Stand,Patrick Stewart
X-Men: The Last Stand,Hugh Jackman
X-Men: The Last Stand,Halle Berry
X-Men: The Last Stand,Famke Janssen
Night at the Museum: Secret of the Tomb,Ben Stiller
Night at the Museum: Secret of the Tomb,Robin Williams
Night at the Museum: Secret of the Tomb,Owen Wilson
Night at the Museum: Secret of the Tomb,Dick Van Dyke
Love & Other Drugs,Jake Gyllenhaal
Love & Other Drugs,Anne Hathaway
Love & Other Drugs,Judy Greer
Love & Other Drugs,Oliver Platt
The Interview,James Franco
The Interview,Seth Rogen
The Interview,Randall Park
The Interview,Lizzy Caplan
The Host 2,Kang-ho Song
The Host 2,Hee-Bong Byun
The Host 2,Hae-il Park
The Host 2,Doona Bae
Megan Is Missing,Amber Perkins
Megan Is Missing,Rachel Quinn
Megan Is Missing,Dean Waite
Megan Is Missing,Jael Elizabeth Steinmeyer
WALL��_��_E,Ben Burtt
WALL��_��_E,Elissa Knight
