Source,Target
Life of Pi,Suraj Sharma
Life of Pi,Irrfan Khan
Life of Pi,Adil Hussain
Life of Pi,Tabu
Lights Out,Teresa Palmer
Lights Out,Gabriel Bateman
Lights Out,Maria Bello
Lights Out,Billy Burke
Limitless,Bradley Cooper
Limitless,Anna Friel
Limitless,Abbie Cornish
Limitless,Robert De Niro
Lincoln,Daniel Day-Lewis
Lincoln,Sally Field
Lincoln,David Strathairn
Lincoln,Joseph Gordon-Levitt
Lion,Dev Patel
Lion,Nicole Kidman
Lion,Rooney Mara
Lion,Sunny Pawar
Little Miss Sunshine,Steve Carell
Little Miss Sunshine,Toni Collette
Little Miss Sunshine,Greg Kinnear
Little Miss Sunshine,Abigail Breslin
Live Free or Die Hard,Bruce Willis
Live Free or Die Hard,Justin Long
Live Free or Die Hard,Timothy Olyphant
Live Free or Die Hard,Maggie Q
Live by Night,Ben Affleck
Live by Night,Elle Fanning
Live by Night,Brendan Gleeson
Live by Night,Chris Messina
Locke,Tom Hardy
Locke,Olivia Colman
Locke,Ruth Wilson
Locke,Andrew Scott
London Has Fallen,Gerard Butler
London Has Fallen,Aaron Eckhart
London Has Fallen,Morgan Freeman
London Has Fallen,Angela Bassett
Lone Survivor,Mark Wahlberg
Lone Survivor,Taylor Kitsch
Lone Survivor,Emile Hirsch
Lone Survivor,Ben Foster
Looper,Joseph Gordon-Levitt
Looper,Bruce Willis
Looper,Emily Blunt
Looper,Paul Dano
Love,Aomi Muyock
Love,Karl Glusman
Love,Klara Kristin
Love,Juan Saavedra
Love & Friendship,Kate Beckinsale
Love & Friendship,Chlo�� Sevigny
Love & Friendship,Xavier Samuel
Love & Friendship,Emma Greenwell
Love & Other Drugs,Jake Gyllenhaal
Love & Other Drugs,Anne Hathaway
Love & Other Drugs,Judy Greer
Love & Other Drugs,Oliver Platt
"Love, Rosie",Lily Collins
"Love, Rosie",Sam Claflin
"Love, Rosie",Christian Cooke
"Love, Rosie",Jaime Winstone
Lovesong,Riley Keough
Lovesong,Jena Malone
Lovesong,Jessie Ok Gray
Lovesong,Cary Joji Fukunaga
Loving,Ruth Negga
Loving,Joel Edgerton
Loving,Will Dalton
Loving,Dean Mumford
Lowriders,Gabriel Chavarria
Lowriders,Demi��n Bichir
Lowriders,Theo Rossi
Lowriders,Tony Revolori
Lucky Number Slevin,Josh Hartnett
Lucky Number Slevin,Ben Kingsley
Lucky Number Slevin,Morgan Freeman
Lucky Number Slevin,Lucy Liu
Lucy,Scarlett Johansson
Lucy,Morgan Freeman
Lucy,Min-sik Choi
Lucy,Amr Waked
L�_da Baarov��,Tatiana Pauhofov��
L�_da Baarov��,Karl Markovics
L�_da Baarov��,Gedeon Burkhard
L�_da Baarov��,Simona Stasov��
Ma vie de Courgette,Gaspard Schlatter
Ma vie de Courgette,Sixtine Murat
Ma vie de Courgette,Paulin Jaccoud
Ma vie de Courgette,Michel Vuillermoz
Macbeth,Michael Fassbender
Macbeth,Marion Cotillard
Macbeth,Jack Madigan
Macbeth,Frank Madigan
Mad Max: Fury Road,Tom Hardy
Mad Max: Fury Road,Charlize Theron
Mad Max: Fury Road,Nicholas Hoult
Mad Max: Fury Road,Zo�� Kravitz
Magic Mike,Channing Tatum
Magic Mike,Alex Pettyfer
Magic Mike,Olivia Munn
Magic Mike,Matthew McConaughey
Magic Mike XXL,Channing Tatum
Magic Mike XXL,Joe Manganiello
Magic Mike XXL,Matt Bomer
Magic Mike XXL,Adam Rodriguez
Maleficent,Angelina Jolie
Maleficent,Elle Fanning
Maleficent,Sharlto Copley
Maleficent,Lesley Manville
Mama,Jessica Chastain
Mama,Nikolaj Coster-Waldau
Mama,Megan Charpentier
Mama,Isabelle N̩lisse
Mamma Mia!,Meryl Streep
Mamma Mia!,Pierce Brosnan
Mamma Mia!,Amanda Seyfried
Mamma Mia!,Stellan Skarsg̴rd
Man Down,Shia LaBeouf
Man Down,Jai Courtney
Man Down,Gary Oldman
Man Down,Kate Mara
Man of Steel,Henry Cavill
Man of Steel,Amy Adams
Man of Steel,Michael Shannon
Man of Steel,Diane Lane
Man on a Ledge,Sam Worthington
Man on a Ledge,Elizabeth Banks
Man on a Ledge,Jamie Bell
Man on a Ledge,Mandy Gonzalez
Manchester by the Sea,Casey Affleck
Manchester by the Sea,Michelle Williams
Manchester by the Sea,Kyle Chandler
Manchester by the Sea,Lucas Hedges
Marie Antoinette,Kirsten Dunst
Marie Antoinette,Jason Schwartzman
Marie Antoinette,Rip Torn
Marie Antoinette,Judy Davis
Martyrs,Morjana Alaoui
Martyrs,Myl̬ne Jampano��
Martyrs,Catherine B̩gin
Martyrs,Robert Toupin
Masterminds,Zach Galifianakis
Masterminds,Kristen Wiig
Masterminds,Owen Wilson
Masterminds,Ross Kimball
Maudie,Ethan Hawke
Maudie,Sally Hawkins
Maudie,Kari Matchett
Maudie,Zachary Bennett
Max,Thomas Haden Church
Max,Josh Wiggins
Max,Luke Kleintank
Max,Lauren Graham
Max Steel,Ben Winchell
Max Steel,Josh Brener
Max Steel,Maria Bello
Max Steel,Andy Garcia
Maze Runner: The Scorch Trials,Dylan O'Brien
Maze Runner: The Scorch Trials,Kaya Scodelario
Maze Runner: The Scorch Trials,Thomas Brodie-Sangster
Maze Runner: The Scorch Trials,Giancarlo Esposito
Me Before You,Emilia Clarke
Me Before You,Sam Claflin
Me Before You,Janet McTeer
Me Before You,Charles Dance
Me and Earl and the Dying Girl,Thomas Mann
Me and Earl and the Dying Girl,RJ Cyler
Me and Earl and the Dying Girl,Olivia Cooke
Me and Earl and the Dying Girl,Nick Offerman
Mean Dreams,Sophie N̩lisse
Mean Dreams,Josh Wiggins
Mean Dreams,Joe Cobden
Mean Dreams,Bill Paxton
Mechanic: Resurrection,Jason Statham
Mechanic: Resurrection,Jessica Alba
Mechanic: Resurrection,Tommy Lee Jones
Mechanic: Resurrection,Michelle Yeoh
Megamind,Will Ferrell
Megamind,Jonah Hill
Megamind,Brad Pitt
Megamind,Tina Fey
Megan Is Missing,Amber Perkins
Megan Is Missing,Rachel Quinn
Megan Is Missing,Dean Waite
Megan Is Missing,Jael Elizabeth Steinmeyer
Melancholia,Kirsten Dunst
Melancholia,Charlotte Gainsbourg
Melancholia,Kiefer Sutherland
Melancholia,Alexander Skarsg̴rd
Men in Black 3,Will Smith
Men in Black 3,Tommy Lee Jones
Men in Black 3,Josh Brolin
Men in Black 3,Jemaine Clement
Midnight Special,Michael Shannon
Midnight Special,Joel Edgerton
Midnight Special,Kirsten Dunst
Midnight Special,Adam Driver
Midnight in Paris,Owen Wilson
Midnight in Paris,Rachel McAdams
Midnight in Paris,Kathy Bates
Midnight in Paris,Kurt Fuller
Mike and Dave Need Wedding Dates,Zac Efron
Mike and Dave Need Wedding Dates,Adam Devine
Mike and Dave Need Wedding Dates,Anna Kendrick
Mike and Dave Need Wedding Dates,Aubrey Plaza
Mindhorn,Essie Davis
Mindhorn,Andrea Riseborough
Mindhorn,Julian Barratt
Mindhorn,Kenneth Branagh
Mine,Armie Hammer
Mine,Annabelle Wallis
Mine,Tom Cullen
Mine,Clint Dyer
Minions,Sandra Bullock
Minions,Jon Hamm
Minions,Michael Keaton
Minions,Pierre Coffin
Miracles from Heaven,Jennifer Garner
Miracles from Heaven,Kylie Rogers
Miracles from Heaven,Martin Henderson
Miracles from Heaven,Brighton Sharbino
Miss Peregrine's Home for Peculiar Children,Eva Green
Miss Peregrine's Home for Peculiar Children,Asa Butterfield
Miss Peregrine's Home for Peculiar Children,Samuel L. Jackson
Miss Peregrine's Home for Peculiar Children,Judi Dench
Miss Sloane,Jessica Chastain
Miss Sloane,Mark Strong
Miss Sloane,Gugu Mbatha-Raw
Miss Sloane,Michael Stuhlbarg
Mission: Impossible - Ghost Protocol,Tom Cruise
Mission: Impossible - Ghost Protocol,Jeremy Renner
Mission: Impossible - Ghost Protocol,Simon Pegg
Mission: Impossible - Ghost Protocol,Paula Patton
Mission: Impossible - Rogue Nation,Tom Cruise
Mission: Impossible - Rogue Nation,Rebecca Ferguson
Mission: Impossible - Rogue Nation,Jeremy Renner
Mission: Impossible - Rogue Nation,Simon Pegg
Mission: Impossible III,Tom Cruise
Mission: Impossible III,Michelle Monaghan
Mission: Impossible III,Ving Rhames
Mission: Impossible III,Philip Seymour Hoffman
Moana,Auli'i Cravalho
Moana,Dwayne Johnson
Moana,Rachel House
Moana,Temuera Morrison
Mommy,Anne Dorval
Mommy,Antoine-Olivier Pilon
Mommy,Suzanne Cl̩ment
Mommy,Patrick Huard
Money Monster,George Clooney
Money Monster,Julia Roberts
Money Monster,Jack O'Connell
Money Monster,Dominic West
Moneyball,Brad Pitt
Moneyball,Robin Wright
Moneyball,Jonah Hill
Moneyball,Philip Seymour Hoffman
Monster Trucks,Lucas Till
Monster Trucks,Jane Levy
Monster Trucks,Thomas Lennon
Monster Trucks,Barry Pepper
Monsters University,Billy Crystal
Monsters University,John Goodman
Monsters University,Steve Buscemi
Monsters University,Helen Mirren
Moon,Sam Rockwell
Moon,Kevin Spacey
Moon,Dominique McElligott
Moon,Rosie Shaw
Moonlight,Mahershala Ali
Moonlight,Shariff Earp
Moonlight,Duan Sanderson
Moonlight,Alex R. Hibbert
Moonrise Kingdom,Jared Gilman
Moonrise Kingdom,Kara Hayward
Moonrise Kingdom,Bruce Willis
Moonrise Kingdom,Bill Murray
Morgan,Kate Mara
Morgan,Anya Taylor-Joy
Morgan,Rose Leslie
Morgan,Michael Yare
Mother's Day,Jennifer Aniston
Mother's Day,Kate Hudson
Mother's Day,Julia Roberts
Mother's Day,Jason Sudeikis
Movie 43,Emma Stone
Movie 43,Stephen Merchant
Movie 43,Richard Gere
Movie 43,Liev Schreiber
Mr. Brooks,Kevin Costner
Mr. Brooks,Demi Moore
Mr. Brooks,William Hurt
Mr. Brooks,Dane Cook
Mr. Church,Eddie Murphy
Mr. Church,Britt Robertson
Mr. Church,Natascha McElhone
Mr. Church,Xavier Samuel
Mr. Nobody,Jared Leto
Mr. Nobody,Sarah Polley
Mr. Nobody,Diane Kruger
Mr. Nobody,Linh Dan Pham
Mr. Right,Anna Kendrick
Mr. Right,Sam Rockwell
Mr. Right,Tim Roth
Mr. Right,James Ransone
My Big Fat Greek Wedding 2,Nia Vardalos
My Big Fat Greek Wedding 2,John Corbett
My Big Fat Greek Wedding 2,Michael Constantine
My Big Fat Greek Wedding 2,Lainie Kazan
M�_n som hatar kvinnor,Michael Nyqvist
M�_n som hatar kvinnor,Noomi Rapace
M�_n som hatar kvinnor,Ewa Fr̦ling
M�_n som hatar kvinnor,Lena Endre
Need for Speed,Aaron Paul
Need for Speed,Dominic Cooper
Need for Speed,Imogen Poots
Need for Speed,Scott Mescudi
Neighbors,Seth Rogen
Neighbors,Rose Byrne
Neighbors,Zac Efron
Neighbors,Lisa Kudrow
Neighbors 2: Sorority Rising,Seth Rogen
Neighbors 2: Sorority Rising,Rose Byrne
Neighbors 2: Sorority Rising,Zac Efron
Neighbors 2: Sorority Rising,Chlo�� Grace Moretz
Nerve,Emma Roberts
Nerve,Dave Franco
Nerve,Emily Meade
Nerve,Miles Heizer
Never Back Down,Sean Faris
Never Back Down,Djimon Hounsou
Never Back Down,Amber Heard
Never Back Down,Cam Gigandet
Night at the Museum: Secret of the Tomb,Ben Stiller
Night at the Museum: Secret of the Tomb,Robin Williams
Night at the Museum: Secret of the Tomb,Owen Wilson
Night at the Museum: Secret of the Tomb,Dick Van Dyke
Nightcrawler,Jake Gyllenhaal
Nightcrawler,Rene Russo
Nightcrawler,Bill Paxton
Nightcrawler,Riz Ahmed
Nine Lives,Kevin Spacey
Nine Lives,Jennifer Garner
Nine Lives,Robbie Amell
Nine Lives,Cheryl Hines
No Country for Old Men,Tommy Lee Jones
No Country for Old Men,Javier Bardem
No Country for Old Men,Josh Brolin
No Country for Old Men,Woody Harrelson
No Escape,Lake Bell
No Escape,Pierce Brosnan
No Escape,Owen Wilson
No Escape,Chatchawai Kamonsakpitak
No Strings Attached,Natalie Portman
No Strings Attached,Ashton Kutcher
No Strings Attached,Kevin Kline
No Strings Attached,Cary Elwes
Noah,Russell Crowe
Noah,Jennifer Connelly
Noah,Anthony Hopkins
Noah,Emma Watson
Nocturnal Animals,Amy Adams
Nocturnal Animals,Jake Gyllenhaal
Nocturnal Animals,Michael Shannon
Nocturnal Animals,Aaron Taylor-Johnson
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,Richard Gere
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,Lior Ashkenazi
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,Michael Sheen
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,Charlotte Gainsbourg
Notorious,Jamal Woolard
Notorious,Anthony Mackie
Notorious,Derek Luke
Notorious,Momo Dione
Now You See Me,Jesse Eisenberg
Now You See Me,Common
Now You See Me,Mark Ruffalo
Now You See Me,Woody Harrelson
Now You See Me 2,Jesse Eisenberg
Now You See Me 2,Mark Ruffalo
Now You See Me 2,Woody Harrelson
Now You See Me 2,Dave Franco
Nymphomaniac: Vol. I,Charlotte Gainsbourg
Nymphomaniac: Vol. I,Stellan Skarsg̴rd
Nymphomaniac: Vol. I,Stacy Martin
Nymphomaniac: Vol. I,Shia LaBeouf
Nymphomaniac: Vol. II,Charlotte Gainsbourg
Nymphomaniac: Vol. II,Stellan Skarsg̴rd
Nymphomaniac: Vol. II,Willem Dafoe
Nymphomaniac: Vol. II,Jamie Bell
Oblivion,Tom Cruise
Oblivion,Morgan Freeman
Oblivion,Andrea Riseborough
Oblivion,Olga Kurylenko
Ocean's Thirteen,George Clooney
Ocean's Thirteen,Brad Pitt
Ocean's Thirteen,Matt Damon
Ocean's Thirteen,Michael Mantell
Oculus,Karen Gillan
Oculus,Brenton Thwaites
Oculus,Katee Sackhoff
Oculus,Rory Cochrane
Office Christmas Party,Jason Bateman
Office Christmas Party,Olivia Munn
Office Christmas Party,T.J. Miller
Office Christmas Party,Jennifer Aniston
Old Boy,Josh Brolin
Old Boy,Elizabeth Olsen
Old Boy,Samuel L. Jackson
Old Boy,Sharlto Copley
Olympus Has Fallen,Gerard Butler
Olympus Has Fallen,Aaron Eckhart
Olympus Has Fallen,Morgan Freeman
Olympus Has Fallen,Angela Bassett
One Day,Anne Hathaway
One Day,Jim Sturgess
One Day,Patricia Clarkson
One Day,Tom Mison
Only for One Night,Brian White
Only for One Night,Karrueche Tran
Only for One Night,Angelique Pereira
Only for One Night,Jessica Vanessa DeLeon
Orphan,Vera Farmiga
Orphan,Peter Sarsgaard
Orphan,Isabelle Fuhrman
Orphan,CCH Pounder
Ouija: Origin of Evil,Elizabeth Reaser
Ouija: Origin of Evil,Lulu Wilson
Ouija: Origin of Evil,Annalise Basso
Ouija: Origin of Evil,Henry Thomas
Out of the Furnace,Christian Bale
Out of the Furnace,Casey Affleck
Out of the Furnace,Zoe Saldana
Out of the Furnace,Woody Harrelson
Oz the Great and Powerful,James Franco
Oz the Great and Powerful,Michelle Williams
Oz the Great and Powerful,Rachel Weisz
Oz the Great and Powerful,Mila Kunis
P.S. I Love You,Hilary Swank
P.S. I Love You,Gerard Butler
P.S. I Love You,Harry Connick Jr.
P.S. I Love You,Lisa Kudrow
PK,Aamir Khan
PK,Anushka Sharma
PK,Sanjay Dutt
PK,Boman Irani
Pacific Rim,Idris Elba
Pacific Rim,Charlie Hunnam
Pacific Rim,Rinko Kikuchi
Pacific Rim,Charlie Day
Pain & Gain,Mark Wahlberg
Pain & Gain,Dwayne Johnson
Pain & Gain,Anthony Mackie
Pain & Gain,Tony Shalhoub
Paint It Black,Alia Shawkat
Paint It Black,Nancy Kwan
Paint It Black,Annabelle Attanasio
Paint It Black,Alfred Molina
Pan,Levi Miller
Pan,Hugh Jackman
Pan,Garrett Hedlund
Pan,Rooney Mara
Pan's Labyrinth,Ivana Baquero
Pan's Labyrinth,Ariadna Gil
Pan's Labyrinth,Sergi L�_pez
Pan's Labyrinth,Maribel Verd̼
Pandorum,Dennis Quaid
Pandorum,Ben Foster
Pandorum,Cam Gigandet
Pandorum,Antje Traue
Paper Towns,Nat Wolff
Paper Towns,Cara Delevingne
Paper Towns,Austin Abrams
Paper Towns,Justice Smith
Paris pieds nus,Fiona Gordon
Paris pieds nus,Dominique Abel
Paris pieds nus,Emmanuelle Riva
Paris pieds nus,Pierre Richard
Passengers,Jennifer Lawrence
Passengers,Chris Pratt
Passengers,Michael Sheen
Passengers,Laurence Fishburne
Paterson,Adam Driver
Paterson,Golshifteh Farahani
Paterson,Nellie
Paterson,Rizwan Manji
Patriots Day,Mark Wahlberg
Patriots Day,Michelle Monaghan
Patriots Day,J.K. Simmons
Patriots Day,John Goodman
Paul,Simon Pegg
Paul,Nick Frost
Paul,Seth Rogen
Paul,Mia Stallard
Percy Jackson & the Olympians: The Lightning Thief,Logan Lerman
Percy Jackson & the Olympians: The Lightning Thief,Kevin McKidd
Percy Jackson & the Olympians: The Lightning Thief,Steve Coogan
Percy Jackson & the Olympians: The Lightning Thief,Brandon T. Jackson
Percy Jackson: Sea of Monsters,Logan Lerman
Percy Jackson: Sea of Monsters,Alexandra Daddario
Percy Jackson: Sea of Monsters,Brandon T. Jackson
Percy Jackson: Sea of Monsters,Nathan Fillion
Perfetti sconosciuti,Giuseppe Battiston
Perfetti sconosciuti,Anna Foglietta
Perfetti sconosciuti,Marco Giallini
Perfetti sconosciuti,Edoardo Leo
Perfume: The Story of a Murderer,Ben Whishaw
Perfume: The Story of a Murderer,Dustin Hoffman
Perfume: The Story of a Murderer,Alan Rickman
Perfume: The Story of a Murderer,Francesc Albiol
Personal Shopper,Kristen Stewart
Personal Shopper,Lars Eidinger
Personal Shopper,Sigrid Bouaziz
Personal Shopper,Anders Danielsen Lie
Pet,Dominic Monaghan
Pet,Ksenia Solo
Pet,Jennette McCurdy
Pet,Da'Vone McDonald
Pete's Dragon,Bryce Dallas Howard
Pete's Dragon,Robert Redford
Pete's Dragon,Oakes Fegley
Pete's Dragon,Oona Laurence
Pineapple Express,Seth Rogen
Pineapple Express,James Franco
Pineapple Express,Gary Cole
Pineapple Express,Danny McBride
Piranha 3D,Elisabeth Shue
Piranha 3D,Jerry O'Connell
Piranha 3D,Richard Dreyfuss
Piranha 3D,Ving Rhames
Pirates of the Caribbean: At World's End,Johnny Depp
Pirates of the Caribbean: At World's End,Orlando Bloom
Pirates of the Caribbean: At World's End,Keira Knightley
Pirates of the Caribbean: At World's End,Geoffrey Rush
Pirates of the Caribbean: Dead Man's Chest,Johnny Depp
Pirates of the Caribbean: Dead Man's Chest,Orlando Bloom
Pirates of the Caribbean: Dead Man's Chest,Keira Knightley
Pirates of the Caribbean: Dead Man's Chest,Jack Davenport
Pirates of the Caribbean: On Stranger Tides,Johnny Depp
Pirates of the Caribbean: On Stranger Tides,Pen̩lope Cruz
Pirates of the Caribbean: On Stranger Tides,Ian McShane
Pirates of the Caribbean: On Stranger Tides,Geoffrey Rush
Pitch Perfect,Anna Kendrick
Pitch Perfect,Brittany Snow
Pitch Perfect,Rebel Wilson
Pitch Perfect,Anna Camp
Pitch Perfect 2,Anna Kendrick
Pitch Perfect 2,Rebel Wilson
Pitch Perfect 2,Hailee Steinfeld
Pitch Perfect 2,Brittany Snow
Pixels,Adam Sandler
Pixels,Kevin James
Pixels,Michelle Monaghan
Pixels,Peter Dinklage
Planet Terror,Rose McGowan
Planet Terror,Freddy Rodr�_guez
Planet Terror,Josh Brolin
Planet Terror,Marley Shelton
Point Break,Edgar Ram�_rez
Point Break,Luke Bracey
Point Break,Ray Winstone
Point Break,Teresa Palmer
Pompeii,Kit Harington
Pompeii,Emily Browning
Pompeii,Kiefer Sutherland
Pompeii,Adewale Akinnuoye-Agbaje
Popstar: Never Stop Never Stopping,Andy Samberg
Popstar: Never Stop Never Stopping,Jorma Taccone
Popstar: Never Stop Never Stopping,Akiva Schaffer
Popstar: Never Stop Never Stopping,Sarah Silverman
Precious,Gabourey Sidibe
Precious,Mo'Nique
Precious,Paula Patton
Precious,Mariah Carey
Predators,Adrien Brody
Predators,Laurence Fishburne
Predators,Topher Grace
Predators,Alice Braga
Predestination,Ethan Hawke
Predestination,Sarah Snook
Predestination,Noah Taylor
Predestination,Madeleine West
Pride and Prejudice and Zombies,Lily James
Pride and Prejudice and Zombies,Sam Riley
Pride and Prejudice and Zombies,Jack Huston
Pride and Prejudice and Zombies,Bella Heathcote
Prince of Persia: The Sands of Time,Jake Gyllenhaal
Prince of Persia: The Sands of Time,Gemma Arterton
Prince of Persia: The Sands of Time,Ben Kingsley
Prince of Persia: The Sands of Time,Alfred Molina
Prisoners,Hugh Jackman
Prisoners,Jake Gyllenhaal
Prisoners,Viola Davis
Prisoners,Melissa Leo
Project X,Thomas Mann
Project X,Oliver Cooper
Project X,Jonathan Daniel Brown
Project X,Dax Flame
Prometheus,Noomi Rapace
Prometheus,Logan Marshall-Green
Prometheus,Michael Fassbender
Prometheus,Charlize Theron
Public Enemies,Christian Bale
Public Enemies,Johnny Depp
Public Enemies,Christian Stolte
Public Enemies,Jason Clarke
Quantum of Solace,Daniel Craig
Quantum of Solace,Olga Kurylenko
Quantum of Solace,Mathieu Amalric
Quantum of Solace,Judi Dench
Queen of Katwe,Madina Nalwanga
Queen of Katwe,David Oyelowo
Queen of Katwe,Lupita Nyong'o
Queen of Katwe,Martin Kabanza
RED,Bruce Willis
RED,Helen Mirren
RED,Morgan Freeman
RED,Mary-Louise Parker
Rambo,Sylvester Stallone
Rambo,Julie Benz
Rambo,Matthew Marsden
Rambo,Graham McTavish
Ratatouille,Brad Garrett
Ratatouille,Lou Romano
Ratatouille,Patton Oswalt
Ratatouille,Ian Holm
Raw (II),Garance Marillier
Raw (II),Ella Rumpf
Raw (II),Rabah Nait Oufella
Raw (II),Laurent Lucas
Real Steel,Hugh Jackman
Real Steel,Evangeline Lilly
Real Steel,Dakota Goyo
Real Steel,Anthony Mackie
Realive,Tom Hughes
Realive,Charlotte Le Bon
Realive,Oona Chaplin
Realive,Barry Ward
Red Dawn,Chris Hemsworth
Red Dawn,Isabel Lucas
Red Dawn,Josh Hutcherson
Red Dawn,Josh Peck
Regression,Ethan Hawke
Regression,David Thewlis
Regression,Emma Watson
Regression,Dale Dickey
Relatos salvajes,Dar�_o Grandinetti
Relatos salvajes,Mar�_a Marull
Relatos salvajes,M�_nica Villa
Relatos salvajes,Rita Cortese
Remember Me,Robert Pattinson
Remember Me,Emilie de Ravin
Remember Me,Caitlyn Rund
Remember Me,Mois̩s Acevedo
Rescue Dawn,Christian Bale
Rescue Dawn,Steve Zahn
Rescue Dawn,Jeremy Davies
Rescue Dawn,Zach Grenier
Resident Evil: Afterlife,Milla Jovovich
Resident Evil: Afterlife,Ali Larter
Resident Evil: Afterlife,Wentworth Miller
Resident Evil: Afterlife,Kim Coates
Resident Evil: Retribution,Milla Jovovich
Resident Evil: Retribution,Sienna Guillory
Resident Evil: Retribution,Michelle Rodriguez
Resident Evil: Retribution,Aryana Engineer
Resident Evil: The Final Chapter,Milla Jovovich
Resident Evil: The Final Chapter,Iain Glen
Resident Evil: The Final Chapter,Ali Larter
Resident Evil: The Final Chapter,Shawn Roberts
Revolutionary Road,Leonardo DiCaprio
Revolutionary Road,Kate Winslet
Revolutionary Road,Christopher Fitzgerald
Revolutionary Road,Jonathan Roumie
Riddick,Vin Diesel
Riddick,Karl Urban
Riddick,Katee Sackhoff
Riddick,Jordi Moll��
Rio,Jesse Eisenberg
Rio,Anne Hathaway
Rio,George Lopez
Rio,Karen Disher
Rise of the Planet of the Apes,James Franco
Rise of the Planet of the Apes,Andy Serkis
Rise of the Planet of the Apes,Freida Pinto
Rise of the Planet of the Apes,Karin Konoval
Robin Hood,Russell Crowe
Robin Hood,Cate Blanchett
Robin Hood,Matthew Macfadyen
Robin Hood,Max von Sydow
RoboCop,Joel Kinnaman
RoboCop,Gary Oldman
RoboCop,Michael Keaton
RoboCop,Abbie Cornish
Rock Dog,Luke Wilson
Rock Dog,Eddie Izzard
Rock Dog,J.K. Simmons
Rock Dog,Lewis Black
Rock of Ages,Julianne Hough
Rock of Ages,Diego Boneta
Rock of Ages,Tom Cruise
Rock of Ages,Alec Baldwin
RocknRolla,Gerard Butler
RocknRolla,Tom Wilkinson
RocknRolla,Idris Elba
RocknRolla,Thandie Newton
Rocky Balboa,Sylvester Stallone
Rocky Balboa,Antonio Tarver
Rocky Balboa,Milo Ventimiglia
Rocky Balboa,Burt Young
Rogue One,Felicity Jones
Rogue One,Diego Luna
Rogue One,Alan Tudyk
Rogue One,Donnie Yen
Room,Brie Larson
Room,Jacob Tremblay
Room,Sean Bridgers
Room,Wendy Crewson
Rules Don't Apply,Lily Collins
Rules Don't Apply,Haley Bennett
Rules Don't Apply,Taissa Farmiga
Rules Don't Apply,Steve Tom
Rupture,Noomi Rapace
Rupture,Michael Chiklis
Rupture,Kerry Bish̩
Rupture,Peter Stormare
Rush,Daniel Br�_hl
Rush,Chris Hemsworth
Rush,Olivia Wilde
Rush,Alexandra Maria Lara
Safe Haven,Julianne Hough
Safe Haven,Josh Duhamel
Safe Haven,Cobie Smulders
Safe Haven,David Lyons
Salt,Angelina Jolie
Salt,Liev Schreiber
Salt,Chiwetel Ejiofor
Salt,Daniel Olbrychski
San Andreas,Dwayne Johnson
San Andreas,Carla Gugino
San Andreas,Alexandra Daddario
San Andreas,Colton Haynes
Satanic,Sarah Hyland
Satanic,Steven Krueger
Satanic,Justin Chon
Satanic,Clara Mamet
Sausage Party,Seth Rogen
Sausage Party,Kristen Wiig
Sausage Party,Jonah Hill
Sausage Party,Alistair Abell
Savages,Aaron Taylor-Johnson
Savages,Taylor Kitsch
Savages,Blake Lively
Savages,Benicio Del Toro
Saving Mr. Banks,Emma Thompson
Saving Mr. Banks,Tom Hanks
Saving Mr. Banks,Annie Rose Buckley
Saving Mr. Banks,Colin Farrell
Scott Pilgrim vs. the World,Michael Cera
Scott Pilgrim vs. the World,Mary Elizabeth Winstead
Scott Pilgrim vs. the World,Kieran Culkin
Scott Pilgrim vs. the World,Alison Pill
Scouts Guide to the Zombie Apocalypse,Tye Sheridan
Scouts Guide to the Zombie Apocalypse,Logan Miller
Scouts Guide to the Zombie Apocalypse,Joey Morgan
Scouts Guide to the Zombie Apocalypse,Sarah Dumont
Scream 4,Neve Campbell
Scream 4,Courteney Cox
Scream 4,David Arquette
Scream 4,Lucy Hale
Search Party,Adam Pally
Search Party,T.J. Miller
Search Party,Thomas Middleditch
Search Party,Shannon Woodward
Secret in Their Eyes,Chiwetel Ejiofor
Secret in Their Eyes,Nicole Kidman
Secret in Their Eyes,Julia Roberts
Secret in Their Eyes,Dean Norris
Self/less,Ryan Reynolds
Self/less,Natalie Martinez
Self/less,Matthew Goode
Self/less,Ben Kingsley
Selma,David Oyelowo
Selma,Carmen Ejogo
Selma,Tim Roth
Selma,Lorraine Toussaint
Seven Pounds,Will Smith
Seven Pounds,Rosario Dawson
Seven Pounds,Woody Harrelson
Seven Pounds,Michael Ealy
Seven Psychopaths,Colin Farrell
Seven Psychopaths,Woody Harrelson
Seven Psychopaths,Sam Rockwell
Seven Psychopaths,Christopher Walken
Seventh Son,Ben Barnes
Seventh Son,Julianne Moore
Seventh Son,Jeff Bridges
Seventh Son,Alicia Vikander
Sex Tape,Jason Segel
Sex Tape,Cameron Diaz
Sex Tape,Rob Corddry
Sex Tape,Ellie Kemper
Sex and the City,Sarah Jessica Parker
Sex and the City,Kim Cattrall
Sex and the City,Cynthia Nixon
Sex and the City,Kristin Davis
Sex and the City 2,Sarah Jessica Parker
Sex and the City 2,Kim Cattrall
Sex and the City 2,Kristin Davis
Sex and the City 2,Cynthia Nixon
Shame,Michael Fassbender
Shame,Carey Mulligan
Shame,James Badge Dale
Shame,Lucy Walters
